,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
33,2171,23-21476,2023-12-10 15:00:00+00:00,2023-12-26 18:01:02+00:00,NEW WESTMINSTER,BC,V3M,800 Block ROYAL AVE,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.203668,-122.9145708,2636
104,2242,23-20707,2023-12-10 19:00:00+00:00,2023-12-18 17:10:40+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250787,-122.8929076,2637
157,2295,23-20656,2023-12-10 19:29:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2277467,-122.8926041,2638
36,2174,23-20659,2023-12-10 20:08:00+00:00,2023-12-25 17:37:24+00:00,NEW WESTMINSTER,BC,V3L 4K4,800 Block SCOTT ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2270452,-122.9040168,2639
152,2290,23-20661,2023-12-10 20:21:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3L 4K4,800 Block SCOTT ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2270452,-122.9040168,2640
160,2298,23-20664,2023-12-10 21:47:00+00:00,2023-12-11 17:46:34+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2131309,-122.9208405,2641
153,2291,23-20665,2023-12-10 21:59:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3L 2H3,600 Block 1ST ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.218144,-122.9128436,2642
147,2285,23-20713,2023-12-11 13:30:00+00:00,2023-12-13 17:15:23+00:00,NEW WESTMINSTER,BC,V3L 1P5,400 Block 1ST ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2157997,-122.9100093,2643
154,2292,23-20702,2023-12-11 16:21:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3M 1A6,MCINNES ST & AGNES ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2016748,-122.9158063,2644
156,2294,23-20703,2023-12-11 16:23:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3M 3E1,1700 Block LONDON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2083088,-122.9450609,2645
155,2293,23-20716,2023-12-11 19:31:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3M 6L4,100 Block HENDRY PL,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1850871,-122.9383651,2646
144,2282,23-20739,2023-12-12 02:40:00+00:00,2023-12-13 17:15:23+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,2647
145,2283,23-20755,2023-12-12 14:39:00+00:00,2023-12-13 17:15:23+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2648
107,2245,23-20758,2023-12-12 16:29:00+00:00,2023-12-18 17:10:40+00:00,NEW WESTMINSTER,BC,.,1 Block ST & 6TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2192194,-122.9090949,2649
148,2286,23-20767,2023-12-12 19:27:00+00:00,2023-12-13 17:15:23+00:00,NEW WESTMINSTER,BC,V3L,300 Block 6TH ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2151265,-122.9163394,2650
146,2284,23-20771,2023-12-12 19:46:00+00:00,2023-12-13 17:15:23+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,2651
136,2274,23-20778,2023-12-12 21:54:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3L 3V8,100 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2220555,-122.8931794,2652
137,2275,23-20783,2023-12-12 23:03:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3L 3W2,300 Block STRAND AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2225858,-122.893591,2653
138,2276,23-20785,2023-12-12 23:10:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.21176699999999,-122.9188433,2654
142,2280,23-20788,2023-12-12 23:39:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.190715,-122.9449051,2655
134,2272,23-20792,2023-12-13 00:29:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.21176699999999,-122.9188433,2656
141,2279,23-20804,2023-12-13 07:57:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3M,800 Block 13TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2099845,-122.9360847,2657
143,2281,23-20808,2023-12-13 14:37:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,ROBBERY W/OTHER OFFENSIVE WPN,Robbery,ROBBERY W/OTHER OFFENSIVE WPN,49.200803,-122.9134438,2658
140,2278,23-20809,2023-12-13 15:39:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3L 5P1,400 Block CARNARVON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2053373,-122.9064648,2659
139,2277,23-20816,2023-12-13 18:37:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.21176699999999,-122.9188433,2660
135,2273,23-20823,2023-12-13 20:44:00+00:00,2023-12-14 17:22:45+00:00,NEW WESTMINSTER,BC,V3M 1K4,1100 Block ROYAL AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2007308,-122.919862,2661
131,2269,23-20825,2023-12-13 21:29:00+00:00,2023-12-15 17:46:04+00:00,NEW WESTMINSTER,BC,.,1 Block ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2057179,-122.910956,2662
129,2267,23-20827,2023-12-13 22:48:00+00:00,2023-12-15 17:46:04+00:00,NEW WESTMINSTER,BC,V3L,200 Block ROSS DR,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.215041,-122.9019005,2663
128,2266,23-20848,2023-12-14 07:00:00+00:00,2023-12-15 17:46:04+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.200803,-122.9134438,2664
130,2268,23-20847,2023-12-14 17:06:00+00:00,2023-12-15 17:46:04+00:00,NEW WESTMINSTER,BC,V3M,100 Block 10TH ST,ARSON-PROPERTY,Other,ARSON-PROPERTY,49.2021367,-122.917753,2665
127,2265,23-20852,2023-12-14 17:45:00+00:00,2023-12-15 17:46:04+00:00,NEW WESTMINSTER,BC,.,1 Block AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2057179,-122.910956,2666
132,2270,23-20861,2023-12-14 20:55:00+00:00,2023-12-15 17:46:04+00:00,NEW WESTMINSTER,BC,V3M,LAGUNA CRT,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.1997197,-122.9228961,2667
120,2258,23-20863,2023-12-14 21:38:00+00:00,2023-12-16 17:31:35+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2668
110,2248,23-20879,2023-12-15 02:06:00+00:00,2023-12-18 17:10:39+00:00,NEW WESTMINSTER,BC,V3M 6Y2,200 Block 7TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20631900000001,-122.914237,2669
121,2259,23-20883,2023-12-15 02:55:00+00:00,2023-12-16 17:31:36+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2057179,-122.910956,2670
122,2260,23-20900,2023-12-15 10:11:00+00:00,2023-12-16 17:31:36+00:00,NEW WESTMINSTER,BC,V3T,20900 Block EXPO LINE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,2671
123,2261,23-20904,2023-12-15 13:53:00+00:00,2023-12-16 17:31:36+00:00,NEW WESTMINSTER,BC,V3M 5T4,1300 Block 3RD AVE,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2012949,-122.9271703,2672
94,2232,23-80404,2023-12-15 15:15:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M 3S7,800 Block 8TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2140238,-122.927619,2673
124,2262,23-20908,2023-12-15 15:24:00+00:00,2023-12-16 17:31:35+00:00,NEW WESTMINSTER,BC,V3M 4X5,2000 Block 9TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2051909,-122.9519004,2674
125,2263,23-20911,2023-12-15 16:09:00+00:00,2023-12-16 17:31:36+00:00,NEW WESTMINSTER,BC,V3M 1K4,1000 Block ROYAL AVE,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2007308,-122.919862,2675
119,2257,23-20928,2023-12-15 19:38:00+00:00,2023-12-16 17:31:36+00:00,NEW WESTMINSTER,BC,.,1 Block ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,2676
117,2255,23-20929,2023-12-15 19:46:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3M 1W3,1000 Block ST ANDREWS ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2070634,-122.9244341,2677
101,2239,23-20939,2023-12-15 23:29:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M 1K8,1000 Block AUCKLAND ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2026194,-122.9183115,2678
112,2250,23-20945,2023-12-16 01:45:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2679
113,2251,23-20949,2023-12-16 02:45:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3M 6G2,900 Block QUAYSIDE DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1995085,-122.9128078,2680
118,2256,23-20950,2023-12-16 02:49:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2681
116,2254,23-20954,2023-12-16 03:31:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2225852,-122.914627,2682
114,2252,23-20971,2023-12-16 11:18:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.203895,-122.906557,2683
105,2243,23-20979,2023-12-16 17:07:00+00:00,2023-12-18 17:10:40+00:00,NEW WESTMINSTER,BC,V3L 5R3,200 Block FRANCIS WAY,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.214558,-122.8975625,2684
115,2253,23-20980,2023-12-16 17:48:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3M,800 Block ROYAL AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.203668,-122.9145708,2685
106,2244,23-20986,2023-12-16 21:52:00+00:00,2023-12-18 17:10:40+00:00,NEW WESTMINSTER,BC,V3L 4K4,800 Block SCOTT ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2270452,-122.9040168,2686
109,2247,23-20997,2023-12-17 01:54:00+00:00,2023-12-18 17:10:39+00:00,NEW WESTMINSTER,BC,V3M 6T9,700 Block PRINCESS ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2136886,-122.9214615,2687
108,2246,23-21023,2023-12-17 17:31:00+00:00,2023-12-18 17:10:39+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2688
43,2181,23-21414,2023-12-17 19:00:00+00:00,2023-12-25 17:37:25+00:00,NEW WESTMINSTER,BC,V3M,LAGUNA CRT,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1997197,-122.9228961,2689
102,2240,23-21029,2023-12-17 19:23:00+00:00,2023-12-18 17:10:39+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,2690
103,2241,23-21032,2023-12-17 20:13:00+00:00,2023-12-18 17:10:40+00:00,NEW WESTMINSTER,BC,V3L 1E7,300 Block AGNES ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2071006,-122.9052015,2691
99,2237,23-21035,2023-12-17 23:15:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M 3G2,2200 Block LONDON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2025039,-122.9545237,2692
97,2235,23-21054,2023-12-18 07:18:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2028997,-122.9077891,2693
93,2231,23-21057,2023-12-18 10:02:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20060340000001,-122.9151316,2694
96,2234,23-21064,2023-12-18 15:09:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M,SOUTH DYKE RD,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1811276,-122.9452362,2695
95,2233,23-21066,2023-12-18 16:09:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M,RENAISSANCE SQ,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2001332,-122.9245978,2696
100,2238,23-21068,2023-12-18 17:06:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.20060340000001,-122.9151316,2697
90,2228,23-21072,2023-12-18 18:13:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,2698
98,2236,23-21074,2023-12-18 18:52:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M,K DE K CRT,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.1986743,-122.9157132,2699
92,2230,23-21075,2023-12-18 18:52:00+00:00,2023-12-19 17:14:17+00:00,NEW WESTMINSTER,BC,V3M 1W6,1200 Block CAMERON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2054789,-122.927831,2700
89,2227,23-21084,2023-12-18 21:18:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3L,300 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2151265,-122.9163394,2701
76,2214,23-21117,2023-12-18 23:00:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2028997,-122.9077891,2702
88,2226,23-21090,2023-12-18 23:09:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M,HOWES ST OFRP & HWY 91A,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1865816,-122.947007,2703
84,2222,23-21093,2023-12-19 00:00:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,2704
74,2212,23-21095,2023-12-19 00:06:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3L 5N3,300 Block CUMBERLAND ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.22082469999999,-122.8929818,2705
83,2221,23-21097,2023-12-19 01:11:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 3J2,1500 Block 10TH AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2106274,-122.9426334,2706
72,2210,23-21099,2023-12-19 01:52:00+00:00,2023-12-21 17:36:46+00:00,NEW WESTMINSTER,BC,V3L 3J3,300 Block ALBERTA ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.22353349999999,-122.8932776,2707
78,2216,23-21098,2023-12-19 01:59:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3L 5H1,1 Block ST & 5TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2082305,-122.9251257,2708
73,2211,23-21106,2023-12-19 03:29:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 5L9,200 Block HAMPTON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.18324699999999,-122.9459298,2709
87,2225,23-21111,2023-12-19 05:23:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 3M9,400 Block ASH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20887580000001,-122.9197727,2710
79,2217,23-21116,2023-12-19 08:42:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,2711
82,2220,23-21121,2023-12-19 11:18:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 2R6,1100 Block 8TH AVE,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2113047,-122.9321656,2712
85,2223,23-21124,2023-12-19 14:17:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 1T1,400 Block 9TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2076068,-122.9222725,2713
77,2215,23-21125,2023-12-19 14:30:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M,500 Block ASH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2105889,-122.9219459,2714
80,2218,23-21132,2023-12-19 15:32:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3L 3C5,700 Block 6TH ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.21444630000001,-122.9224269,2715
86,2224,23-21134,2023-12-19 16:40:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 1T1,400 Block 9TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2076068,-122.9222725,2716
75,2213,23-21141,2023-12-19 19:52:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2717
81,2219,23-21143,2023-12-19 20:05:00+00:00,2023-12-20 17:39:08+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2028997,-122.9077891,2718
70,2208,23-21155,2023-12-19 22:24:00+00:00,2023-12-21 17:36:46+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2719
68,2206,23-21168,2023-12-20 01:35:00+00:00,2023-12-21 17:36:46+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2720
52,2190,23-21343,2023-12-20 07:00:00+00:00,2023-12-23 17:53:52+00:00,NEW WESTMINSTER,BC,V3M 1T4,1000 Block 4TH AVE,THEFT MOTORCYCLE OVER $5000,Theft of Vehicle,THEFT MOTORCYCLE OVER $5000,49.20640239999999,-122.9232777,2721
71,2209,23-21182,2023-12-20 15:53:00+00:00,2023-12-21 17:36:46+00:00,NEW WESTMINSTER,BC,V3M,800 Block 5TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2093821,-122.922453,2722
62,2200,23-21187,2023-12-20 16:53:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M 5C5,800 Block EWEN AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1880695,-122.9416403,2723
61,2199,23-21192,2023-12-20 17:50:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M,LORNE ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2031564,-122.9109986,2724
69,2207,23-21197,2023-12-20 18:00:00+00:00,2023-12-21 17:36:46+00:00,NEW WESTMINSTER,BC,V3M 2C9,1600 Block 6TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2040879,-122.9371647,2725
67,2205,23-21196,2023-12-20 18:03:00+00:00,2023-12-21 17:36:46+00:00,NEW WESTMINSTER,BC,V3L,CAPILANO WAY,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.225153,-122.884706,2726
64,2202,23-21209,2023-12-20 20:44:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M 3V6,300 Block 9TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2058186,-122.9204308,2727
58,2196,23-21218,2023-12-20 22:36:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M 4W6,800 Block 20TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.202856,-122.9485866,2728
63,2201,23-21224,2023-12-20 23:19:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M 3V6,300 Block 9TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2058186,-122.9204308,2729
66,2204,23-21225,2023-12-20 23:43:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2730
10,2148,23-21346,2023-12-21 04:00:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3L 2Y4,900 Block 5TH ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2180932,-122.9251927,2731
59,2197,23-21250,2023-12-21 14:29:00+00:00,2023-12-22 18:00:18+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2732
65,2203,23-21261,2023-12-21 17:35:00+00:00,2023-12-22 18:00:18+00:00,NEW WESTMINSTER,BC,V3L 1J2,200 Block MANITOBA ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2092333,-122.9062338,2733
57,2195,23-21272,2023-12-21 20:05:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2734
55,2193,23-21274,2023-12-21 20:18:00+00:00,2023-12-23 17:53:52+00:00,NEW WESTMINSTER,BC,V3L 2N5,900 Block 2ND ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2212415,-122.9200215,2735
56,2194,23-21279,2023-12-21 21:17:00+00:00,2023-12-23 17:53:52+00:00,NEW WESTMINSTER,BC,V3M 5B2,400 Block EWEN AVE,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.19037600000001,-122.9311092,2736
54,2192,23-21280,2023-12-21 21:29:00+00:00,2023-12-23 17:53:52+00:00,NEW WESTMINSTER,BC,V3M,600 Block BELMONT ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2121898,-122.9199328,2737
