,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
218,874,23-9277,2023-06-11 15:08:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.203895,-122.906557,1172
219,875,23-9280,2023-06-11 16:20:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3M 5M4,SALTER ST & JARDINE ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.1827713,-122.9468297,1173
204,861,23-9299,2023-06-12 00:53:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3M 2M9,1100 Block HAMILTON ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2103102,-122.9315709,1174
201,858,23-9300,2023-06-12 00:54:00+00:00,2023-06-13 16:33:33+00:00,NEW WESTMINSTER,BC,V3M,ALEXANDER ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.202225,-122.911934,1175
199,856,23-9307,2023-06-12 03:03:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1176
207,864,23-9308,2023-06-12 03:23:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,ARSON-PROPERTY,Other,ARSON-PROPERTY,49.200803,-122.9134438,1177
205,862,23-9312,2023-06-12 04:34:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1178
212,869,23-9318,2023-06-12 07:00:00+00:00,2023-06-13 16:33:33+00:00,NEW WESTMINSTER,BC,V3M 2Z4,1400 Block DUBLIN ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.21004139999999,-122.9390978,1179
215,871,23-9326,2023-06-12 11:17:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2028997,-122.9077891,1180
214,870,23-9327,2023-06-12 12:02:00+00:00,2023-06-13 16:33:32+00:00,NEW WESTMINSTER,BC,V3M 2V3,800 Block EDINBURGH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2144383,-122.9286824,1181
188,845,23-80181,2023-06-12 18:15:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2131309,-122.9208405,1182
196,853,23-9350,2023-06-12 20:44:00+00:00,2023-06-14 16:39:15+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2020176,-122.9096046,1183
191,848,23-9369,2023-06-13 02:56:00+00:00,2023-06-14 16:39:15+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,1184
192,849,23-9380,2023-06-13 07:10:00+00:00,2023-06-14 16:39:14+00:00,NEW WESTMINSTER,BC,V3M 1M8,600 Block ROBSON AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2073167,-122.9137386,1185
195,852,23-9387,2023-06-13 13:57:00+00:00,2023-06-14 16:39:15+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1186
190,847,23-9389,2023-06-13 15:03:00+00:00,2023-06-14 16:39:14+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1187
193,850,23-9394,2023-06-13 16:34:00+00:00,2023-06-14 16:39:15+00:00,NEW WESTMINSTER,BC,V3M 1N7,700 Block 3RD AVE,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.20762939999999,-122.9161627,1188
189,846,23-9405,2023-06-13 18:47:00+00:00,2023-06-14 16:39:14+00:00,NEW WESTMINSTER,BC,V3M 2C1,1200 Block 6TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20731199999999,-122.9311637,1189
194,851,23-9406,2023-06-13 18:54:00+00:00,2023-06-14 16:39:14+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2000823,-122.9174235,1190
185,842,23-9413,2023-06-13 20:59:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,.,1 Block AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2057179,-122.910956,1191
184,841,23-9414,2023-06-13 21:40:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3M 1E5,600 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2040888,-122.9089236,1192
176,833,23-9415,2023-06-13 21:47:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3M 1Y4,1000 Block 5TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20796259999999,-122.9252236,1193
111,768,23-80191,2023-06-13 23:15:00+00:00,2023-06-22 16:18:35+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2028997,-122.9077891,1194
180,837,23-9422,2023-06-13 23:30:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1195
186,843,23-9433,2023-06-14 01:42:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2000823,-122.9174235,1196
183,840,23-9445,2023-06-14 04:13:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1197
187,844,23-9463,2023-06-14 04:30:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,.,900 Block CUMBERLAND ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2268347,-122.9124081,1198
178,835,23-9465,2023-06-14 14:44:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,.,BRAID ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2315783,-122.8862979,1199
182,839,23-9461,2023-06-14 15:10:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3M 2E6,1000 Block NANAIMO ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2100176,-122.9277372,1200
181,838,23-9471,2023-06-14 17:00:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3L 1P8,200 Block ST PATRICK ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2139421,-122.911664,1201
177,834,23-9476,2023-06-14 20:31:00+00:00,2023-06-15 16:55:10+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2225852,-122.914627,1202
167,824,23-9481,2023-06-14 22:00:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,1203
163,820,23-9484,2023-06-14 22:22:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3L 1E7,300 Block AGNES ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2071006,-122.9052015,1204
171,828,23-9485,2023-06-14 22:40:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,1205
162,819,23-9489,2023-06-14 23:26:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2277467,-122.8926041,1206
175,832,23-9503,2023-06-15 02:21:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200145,-122.911488,1207
170,827,23-9505,2023-06-15 02:54:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2057179,-122.910956,1208
133,790,23-9614,2023-06-15 03:00:00+00:00,2023-06-19 16:34:47+00:00,NEW WESTMINSTER,BC,V3M 6T9,700 Block PRINCESS ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2136886,-122.9214615,1209
160,817,23-9601,2023-06-15 03:00:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3M 6T9,700 Block PRINCESS ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2136886,-122.9214615,1210
36,694,23-80203,2023-06-15 03:10:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 1A6,800 Block AGNES ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2026043,-122.9137488,1211
166,823,23-9507,2023-06-15 03:22:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1212
169,826,23-9513,2023-06-15 05:50:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M 5V2,800 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2007994,-122.9117043,1213
161,818,23-9515,2023-06-15 07:16:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M 1T5,1100 Block 4TH AVE,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2050434,-122.9257477,1214
165,822,23-9522,2023-06-15 15:02:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2131309,-122.9208405,1215
168,825,23-9523,2023-06-15 15:54:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M 1A5,600 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20286,-122.90772,1216
172,829,23-9528,2023-06-15 17:09:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3L 3G1,100 Block BRAID ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2312707,-122.8854651,1217
174,831,23-9531,2023-06-15 18:04:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST & 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057179,-122.910956,1218
156,813,23-9552,2023-06-15 18:30:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2000823,-122.9174235,1219
173,830,23-9537,2023-06-15 19:04:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3M 6H1,1100 Block QUAYSIDE DR,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20055,-122.924757,1220
164,821,23-9538,2023-06-15 19:18:00+00:00,2023-06-16 16:12:00+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2131309,-122.9208405,1221
139,796,23-9550,2023-06-15 22:38:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1222
153,810,23-9561,2023-06-16 01:56:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2225852,-122.914627,1223
151,808,23-9563,2023-06-16 02:17:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1224
159,816,23-9565,2023-06-16 03:16:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1225
155,812,23-80185,2023-06-16 05:15:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3M 4P8,900 Block 14TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.210351,-122.9391523,1226
158,815,23-9573,2023-06-16 05:37:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1227
112,769,23-80189,2023-06-16 07:00:00+00:00,2023-06-22 16:18:35+00:00,NEW WESTMINSTER,BC,V3M 3E3,1800 Block LONDON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2070967,-122.9468075,1228
150,807,23-9579,2023-06-16 07:46:00+00:00,2023-06-17 16:37:48+00:00,NEW WESTMINSTER,BC,V3M 2B1,2100 Block RIVER DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1983648,-122.9457147,1229
113,770,23-80187,2023-06-16 09:15:00+00:00,2023-06-22 16:18:35+00:00,NEW WESTMINSTER,BC,V3M 2P3,1800 Block HAMILTON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2040359,-122.9433951,1230
144,801,23-9674,2023-06-16 15:00:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3M 5L7,200 Block HOWES ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1838223,-122.9442878,1231
149,806,23-9596,2023-06-16 16:20:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3M 2C9,1600 Block 6TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2040879,-122.9371647,1232
148,805,23-9598,2023-06-16 16:32:00+00:00,2023-06-17 16:37:48+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.203895,-122.906557,1233
157,814,23-9600,2023-06-16 16:35:00+00:00,2023-06-17 16:37:47+00:00,NEW WESTMINSTER,BC,V3L,200 Block ROSS DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.215041,-122.9019005,1234
119,776,23-9608,2023-06-16 19:12:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3M 5V2,800 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2007994,-122.9117043,1235
154,811,23-9611,2023-06-16 19:50:00+00:00,2023-06-17 16:37:48+00:00,NEW WESTMINSTER,BC,V3L 3C8,900 Block 6TH ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2177184,-122.9275694,1236
146,803,23-9619,2023-06-16 21:52:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,1237
141,798,23-9620,2023-06-16 21:55:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1238
142,799,23-9637,2023-06-16 22:30:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3L 2E1,600 Block COLBORNE ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2184552,-122.9117497,1239
138,795,23-9630,2023-06-16 22:53:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1240
147,804,23-9645,2023-06-17 03:11:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3M 3E1,1700 Block LONDON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2083088,-122.9450609,1241
136,793,23-9650,2023-06-17 04:07:00+00:00,2023-06-19 16:34:47+00:00,NEW WESTMINSTER,BC,V3M 5C1,600 Block EWEN AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1900635,-122.9369433,1242
145,802,23-9659,2023-06-17 08:07:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3M 5C5,800 Block EWEN AVE,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.1880691,-122.9416413,1243
143,800,23-9664,2023-06-17 12:31:00+00:00,2023-06-18 16:47:04+00:00,NEW WESTMINSTER,BC,V3M 2S1,1300 Block 8TH AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2094788,-122.9357801,1244
140,797,23-9671,2023-06-17 15:21:00+00:00,2023-06-18 16:47:03+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,1245
121,778,23-9857,2023-06-17 18:30:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3L,100 Block 3RD AVE,THEFT OTHER VEHICLE U/$5000,Theft of Vehicle,THEFT OTHER VEHICLE U/$5000,49.2131604,-122.9064136,1246
135,792,23-9734,2023-06-17 22:40:00+00:00,2023-06-19 16:34:47+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1247
134,791,23-9684,2023-06-17 22:45:00+00:00,2023-06-19 16:34:48+00:00,NEW WESTMINSTER,BC,V3M,400 Block FRONT ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2008346,-122.9112455,1248
79,736,23-9689,2023-06-17 23:37:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3M 3S7,800 Block 8TH ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2140238,-122.927619,1249
132,789,23-9703,2023-06-18 04:24:00+00:00,2023-06-19 16:34:47+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2131309,-122.9208405,1250
131,788,23-9712,2023-06-18 06:45:00+00:00,2023-06-19 16:34:47+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.20060340000001,-122.9151316,1251
130,787,23-9756,2023-06-19 02:17:00+00:00,2023-06-20 16:10:14+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433,1252
129,786,23-9766,2023-06-19 07:19:00+00:00,2023-06-20 16:10:14+00:00,NEW WESTMINSTER,BC,V3L,600 Block 2ND ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2165551,-122.9145508,1253
127,784,23-9778,2023-06-19 15:26:00+00:00,2023-06-20 16:10:14+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,1254
126,783,23-9800,2023-06-19 19:29:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3L 3V8,100 Block E COLUMBIA ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2220555,-122.8931794,1255
120,777,23-9804,2023-06-19 20:41:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3L,600 Block CLARKSON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2034798,-122.9079963,1256
128,785,23-9810,2023-06-19 21:00:00+00:00,2023-06-20 16:10:14+00:00,NEW WESTMINSTER,BC,V3M 2B3,700 Block 6TH AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.212103,-122.9218972,1257
6,664,23-10845,2023-06-19 21:08:00+00:00,2023-07-05 16:46:31+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2277467,-122.8926041,1258
123,780,23-9809,2023-06-19 21:49:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3M 5C5,800 Block EWEN AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.1880691,-122.9416413,1259
122,779,23-9811,2023-06-19 22:18:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1260
125,782,23-9820,2023-06-20 00:28:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3M 2C6,1400 Block 6TH AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2057847,-122.9336716,1261
118,775,23-9829,2023-06-20 02:13:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2131309,-122.9208405,1262
124,781,23-9833,2023-06-20 03:37:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,ROBBERY W/OTHER OFFENSIVE WPN,Robbery,ROBBERY W/OTHER OFFENSIVE WPN,49.190715,-122.9449051,1263
106,763,23-9974,2023-06-20 05:00:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3L,600 Block CLARKSON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2034798,-122.9079963,1264
110,767,23-9854,2023-06-20 05:05:00+00:00,2023-06-22 16:18:35+00:00,NEW WESTMINSTER,BC,V3M 6X3,300 Block GIFFORD ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.18351310000001,-122.9513715,1265
117,774,23-9852,2023-06-20 05:30:00+00:00,2023-06-21 16:41:16+00:00,NEW WESTMINSTER,BC,V3L 2B8,OVENS AVE & COLBORNE ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2221148,-122.9149402,1266
114,771,23-80193,2023-06-20 08:45:00+00:00,2023-06-22 16:18:35+00:00,NEW WESTMINSTER,BC,V3L,600 Block CLARKSON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2034798,-122.9079963,1267
105,762,23-9975,2023-06-20 17:00:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3L,600 Block CLARKSON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2034798,-122.9079963,1268
116,773,23-9853,2023-06-20 17:52:00+00:00,2023-06-21 16:41:15+00:00,NEW WESTMINSTER,BC,V3M 4C5,100 Block 11TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.20121109999999,-122.9208636,1269
115,772,23-9859,2023-06-20 18:34:00+00:00,2023-06-21 16:41:15+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250787,-122.8929076,1270
96,753,23-9880,2023-06-21 01:15:00+00:00,2023-06-23 16:54:17+00:00,NEW WESTMINSTER,BC,V3M 3E9,2100 Block LONDON ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2034056,-122.9526597,1271
109,766,23-9890,2023-06-21 05:15:00+00:00,2023-06-22 16:18:35+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.200803,-122.9134438,1272
92,749,23-10046,2023-06-21 06:00:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3M,700 Block PRESCOTT ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.209959,-122.9196004,1273
102,759,23-9907,2023-06-21 15:57:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3M 3X8,1000 Block QUEENS AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2026763,-122.9204665,1274
