,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
265,1631,23-14471,2023-08-28 19:24:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 2B1,600 Block 20TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2008001,-122.9461099,1875
254,1620,23-14474,2023-08-28 19:43:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3M 4K1,800 Block 12TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2104913,-122.9345043,1876
262,1628,23-14476,2023-08-28 20:59:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2020176,-122.9096046,1877
256,1622,23-14486,2023-08-28 22:25:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2124082,-122.921433,1878
253,1619,23-14496,2023-08-29 04:04:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1879
251,1617,23-14516,2023-08-29 18:35:00+00:00,2023-08-31 16:21:32+00:00,NEW WESTMINSTER,BC,V3L 1H7,300 Block ROYAL AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20772119999999,-122.9062293,1880
249,1615,23-14526,2023-08-29 19:00:00+00:00,2023-08-31 16:21:32+00:00,NEW WESTMINSTER,BC,V3M 6L6,100 Block WOOD ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1853207,-122.9364025,1881
255,1621,23-14522,2023-08-29 19:43:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2225852,-122.914627,1882
242,1608,23-14529,2023-08-29 22:00:00+00:00,2023-09-01 16:40:29+00:00,NEW WESTMINSTER,BC,V3L 3E8,300 Block BRUNETTE AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250673,-122.8889269,1883
250,1616,23-14532,2023-08-29 23:10:00+00:00,2023-08-31 16:21:32+00:00,NEW WESTMINSTER,BC,V3L 1G2,400 Block AGNES ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2060118,-122.9073511,1884
252,1618,23-14548,2023-08-30 05:09:00+00:00,2023-08-31 16:21:32+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2028997,-122.9077891,1885
247,1613,23-14571,2023-08-30 15:15:00+00:00,2023-08-31 16:21:32+00:00,NEW WESTMINSTER,BC,V3M 5Z7,1200 Block LONDON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.21235189999999,-122.9369869,1886
248,1614,23-14581,2023-08-30 17:11:00+00:00,2023-08-31 16:21:32+00:00,NEW WESTMINSTER,BC,V3M 5T4,1300 Block 3RD AVE,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2012949,-122.9271703,1887
236,1602,23-14586,2023-08-30 19:23:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3M 2R6,1200 Block 8TH AVE,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2105312,-122.9341333,1888
241,1607,23-14589,2023-08-30 19:56:00+00:00,2023-09-01 16:40:29+00:00,NEW WESTMINSTER,BC,V3L,500 Block CARNARVON ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2045585,-122.9075651,1889
246,1612,23-14596,2023-08-30 21:02:00+00:00,2023-09-01 16:40:29+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1890
243,1609,23-14638,2023-08-31 14:24:00+00:00,2023-09-01 16:40:29+00:00,NEW WESTMINSTER,BC,V3M 3G8,2100 Block 9TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2042305,-122.9533489,1891
240,1606,23-14652,2023-08-31 17:47:00+00:00,2023-09-01 16:40:29+00:00,NEW WESTMINSTER,BC,V3M 5L8,900 Block EWEN AVE,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.18606,-122.94293,1892
245,1611,23-14650,2023-08-31 18:50:00+00:00,2023-09-01 16:40:29+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2028997,-122.9077891,1893
235,1601,23-14662,2023-08-31 19:29:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1894
244,1610,23-14678,2023-08-31 21:27:00+00:00,2023-09-01 16:40:29+00:00,NEW WESTMINSTER,BC,V3L,100 Block 1ST ST,THEFT OF TRUCK OVER $5000,Theft of Vehicle,THEFT OF TRUCK OVER $5000,49.2103378,-122.9034298,1895
237,1603,23-14679,2023-08-31 21:42:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3L,300 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2151265,-122.9163394,1896
233,1599,23-14689,2023-09-01 01:43:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3M 5L8,900 Block EWEN AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.18606,-122.94293,1897
230,1596,23-14691,2023-09-01 02:00:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3M 4H1,100 Block 12TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200785,-122.9223936,1898
234,1600,23-14697,2023-09-01 02:45:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3L,1 Block AVE & 1ST ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.208851,-122.9013572,1899
238,1604,23-14708,2023-09-01 06:05:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3L 3Y2,600 Block E COLUMBIA ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2372084,-122.8924289,1900
239,1605,23-14722,2023-09-01 07:30:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3L 3C8,900 Block 6TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2177184,-122.9275694,1901
229,1595,23-14721,2023-09-01 12:49:00+00:00,2023-09-02 16:48:47+00:00,NEW WESTMINSTER,BC,V3L 3C5,700 Block 6TH ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.21444630000001,-122.9224269,1902
228,1594,23-14742,2023-09-01 18:36:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3M 3S2,800 Block 6TH AVE,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2107508,-122.9243941,1903
231,1597,23-14744,2023-09-01 19:06:00+00:00,2023-09-02 16:48:48+00:00,NEW WESTMINSTER,BC,V3M 2J5,1200 Block 7TH AVE,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2087448,-122.9324071,1904
182,1548,23-15100,2023-09-01 21:22:00+00:00,2023-09-09 16:11:30+00:00,NEW WESTMINSTER,BC,V3M,1000 Block HOWAY ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.208147,-122.9261778,1905
226,1592,23-14757,2023-09-01 21:33:00+00:00,2023-09-03 16:51:24+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.203895,-122.906557,1906
227,1593,23-14756,2023-09-01 21:37:00+00:00,2023-09-03 16:51:24+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.190715,-122.9449051,1907
212,1578,23-14948,2023-09-02 03:00:00+00:00,2023-09-06 16:35:12+00:00,NEW WESTMINSTER,BC,.,BRAID ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2315783,-122.8862979,1908
225,1591,23-14787,2023-09-02 09:06:00+00:00,2023-09-03 16:51:24+00:00,NEW WESTMINSTER,BC,.,400 Block QUEENSBOROUGH BRDG,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1952766,-122.9460652,1909
220,1586,23-14822,2023-09-03 06:22:00+00:00,2023-09-04 16:13:40+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2250787,-122.8929076,1910
217,1583,23-14831,2023-09-03 13:24:00+00:00,2023-09-05 16:57:28+00:00,NEW WESTMINSTER,BC,V3M 6H1,1200 Block QUAYSIDE DR,THEFT FROM MV OVER $5000,Theft from Vehicle,THEFT FROM MV OVER $5000,49.19844699999999,-122.920176,1911
221,1587,23-14832,2023-09-03 13:25:00+00:00,2023-09-04 16:13:40+00:00,NEW WESTMINSTER,BC,V3M 6H1,1200 Block QUAYSIDE DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.19844699999999,-122.920176,1912
224,1590,23-14843,2023-09-03 19:38:00+00:00,2023-09-04 16:13:40+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1913
222,1588,23-14846,2023-09-03 20:22:00+00:00,2023-09-04 16:13:40+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,1914
223,1589,23-14849,2023-09-03 21:02:00+00:00,2023-09-04 16:13:40+00:00,NEW WESTMINSTER,BC,V3L 3Y2,600 Block E COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2372084,-122.8924289,1915
218,1584,23-14853,2023-09-03 22:12:00+00:00,2023-09-05 16:57:28+00:00,NEW WESTMINSTER,BC,V3M 2X8,2100 Block EDINBURGH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2021963,-122.950942,1916
216,1582,23-14857,2023-09-04 01:04:00+00:00,2023-09-05 16:57:28+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1917
219,1585,23-14908,2023-09-04 06:30:00+00:00,2023-09-05 16:57:28+00:00,NEW WESTMINSTER,BC,V3M 1E9,200 Block CARNARVON ST,THEFT FROM MV OVER $5000,Theft from Vehicle,THEFT FROM MV OVER $5000,49.2030916,-122.9104439,1918
197,1563,23-14978,2023-09-04 07:01:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M 6X3,300 Block GIFFORD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.18351310000001,-122.9513715,1919
210,1576,23-14909,2023-09-04 22:40:00+00:00,2023-09-06 16:35:12+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1920
214,1580,23-14919,2023-09-05 02:33:00+00:00,2023-09-06 16:35:12+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1921
211,1577,23-14924,2023-09-05 04:21:00+00:00,2023-09-06 16:35:12+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1922
213,1579,23-14958,2023-09-05 07:00:00+00:00,2023-09-06 16:35:13+00:00,NEW WESTMINSTER,BC,V3M 6X6,400 Block FURNESS ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.195321,-122.9275398,1923
208,1574,23-15025,2023-09-05 08:00:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3L 1V3,500 Block 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.21349499999999,-122.9193089,1924
187,1553,23-15088,2023-09-05 13:20:00+00:00,2023-09-08 16:47:16+00:00,NEW WESTMINSTER,BC,V3L,500 Block 8TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2160462,-122.9227726,1925
209,1575,23-14941,2023-09-05 14:19:00+00:00,2023-09-06 16:35:12+00:00,NEW WESTMINSTER,BC,V3L,E ROYAL AVE,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2133824,-122.898488,1926
204,1570,23-14968,2023-09-05 21:18:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,.,1 Block AVE & 14TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2063255,-122.9340858,1927
196,1562,23-14981,2023-09-06 01:03:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3L,E ROYAL AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2133824,-122.898488,1928
203,1569,23-14987,2023-09-06 02:02:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M 4J2,600 Block 12TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2078601,-122.9311109,1929
172,1538,23-15083,2023-09-06 08:30:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L,500 Block CARNARVON ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2045585,-122.9075651,1930
207,1573,23-15005,2023-09-06 16:03:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M,RELIANCE CRT,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1987052,-122.9185087,1931
199,1565,23-15014,2023-09-06 17:31:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,1932
200,1566,23-15015,2023-09-06 17:32:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M,500 Block FRONT ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20084749999999,-122.9111911,1933
206,1572,23-15022,2023-09-06 18:16:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M,600 Block BELMONT ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2121898,-122.9199328,1934
205,1571,23-15019,2023-09-06 18:17:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M,DE K CRT & QUAYSIDE DR,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.199043,-122.9184469,1935
194,1560,23-15024,2023-09-06 19:14:00+00:00,2023-09-08 16:47:16+00:00,NEW WESTMINSTER,BC,V3M 1A6,AGNES ST & MCINNES ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2016748,-122.9158063,1936
198,1564,23-15033,2023-09-06 20:34:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057179,-122.910956,1937
201,1567,23-15034,2023-09-06 20:45:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1938
192,1558,23-15047,2023-09-06 22:40:00+00:00,2023-09-08 16:47:15+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,1939
188,1554,23-15045,2023-09-06 22:46:00+00:00,2023-09-08 16:47:16+00:00,NEW WESTMINSTER,BC,V3M,100 Block 10TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2021367,-122.917753,1940
191,1557,23-15049,2023-09-06 23:55:00+00:00,2023-09-08 16:47:15+00:00,NEW WESTMINSTER,BC,V3L 3C8,800 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2163178,-122.9248567,1941
195,1561,23-15086,2023-09-07 01:00:00+00:00,2023-09-08 16:47:15+00:00,NEW WESTMINSTER,BC,V3M 2C1,1200 Block 6TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20731199999999,-122.9311637,1942
190,1556,23-15056,2023-09-07 01:10:00+00:00,2023-09-08 16:47:16+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1943
193,1559,23-15068,2023-09-07 04:58:00+00:00,2023-09-08 16:47:16+00:00,NEW WESTMINSTER,BC,V3L 5T9,700 Block PARK CRES,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2202467,-122.912314,1944
132,1498,23-15433,2023-09-07 14:00:00+00:00,2023-09-14 16:07:07+00:00,NEW WESTMINSTER,BC,V3L,300 Block CEDAR ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.23006849999999,-122.8931791,1945
189,1555,23-15089,2023-09-07 18:04:00+00:00,2023-09-08 16:47:16+00:00,NEW WESTMINSTER,BC,V3L 5W2,600 Block PARK CRES,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.21958,-122.91134,1946
186,1552,23-15092,2023-09-07 19:26:00+00:00,2023-09-08 16:47:16+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2020176,-122.9096046,1947
183,1549,23-15099,2023-09-07 21:04:00+00:00,2023-09-09 16:11:30+00:00,NEW WESTMINSTER,BC,V3M 1A1,FRONT ST & MCKENZIE ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2028183,-122.9090361,1948
181,1547,23-15101,2023-09-07 21:53:00+00:00,2023-09-09 16:11:30+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1949
184,1550,23-15108,2023-09-07 23:49:00+00:00,2023-09-09 16:11:30+00:00,NEW WESTMINSTER,BC,V3M 6P3,300 Block WOOD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.18932909999999,-122.9393851,1950
185,1551,23-15115,2023-09-08 01:49:00+00:00,2023-09-09 16:11:30+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2225852,-122.914627,1951
180,1546,23-15166,2023-09-08 04:45:00+00:00,2023-09-09 16:11:30+00:00,NEW WESTMINSTER,BC,V3L 0A6,200 Block KEARY ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2253109,-122.8901406,1952
52,1418,23-16118,2023-09-08 09:30:00+00:00,2023-09-24 16:26:49+00:00,NEW WESTMINSTER,BC,V3M 3E3,1800 Block LONDON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2070967,-122.9468075,1953
73,1439,23-80307,2023-09-08 15:00:00+00:00,2023-09-20 16:57:38+00:00,NEW WESTMINSTER,BC,V3L 3A9,400 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2102315,-122.916645,1954
124,1490,23-15436,2023-09-08 15:30:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3L 3C8,800 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2163178,-122.9248567,1955
177,1543,23-15140,2023-09-08 15:33:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L 5R3,200 Block FRANCIS WAY,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.214558,-122.8975625,1956
168,1534,23-15139,2023-09-08 15:34:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L 3R6,400 Block WILSON ST,THEFT OTHER VEHICLE U/$5000,Theft of Vehicle,THEFT OTHER VEHICLE U/$5000,49.2281121,-122.8873722,1957
153,1519,23-80300,2023-09-08 17:10:00+00:00,2023-09-12 16:10:02+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2225852,-122.914627,1958
178,1544,23-15156,2023-09-08 18:28:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1959
175,1541,23-15158,2023-09-08 19:05:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L 5R3,200 Block FRANCIS WAY,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.214558,-122.8975625,1960
179,1545,23-15196,2023-09-08 20:00:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057179,-122.910956,1961
170,1536,23-15170,2023-09-08 21:30:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L,CLUTE ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2231511,-122.9144329,1962
171,1537,23-15174,2023-09-08 22:16:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L,E ROYAL AVE,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2133824,-122.898488,1963
156,1522,23-15325,2023-09-09 00:00:00+00:00,2023-09-12 16:10:02+00:00,NEW WESTMINSTER,BC,V3M 6H1,1200 Block QUAYSIDE DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.19844699999999,-122.920176,1964
174,1540,23-15185,2023-09-09 00:40:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L 5L6,400 Block GINGER DR,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2180608,-122.9055998,1965
169,1535,23-15193,2023-09-09 02:17:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1966
141,1507,23-15262,2023-09-09 03:00:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3M 1N8,800 Block 3RD AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2066167,-122.9181661,1967
176,1542,23-15211,2023-09-09 10:08:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3M,1100 Block 3RD AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2035912,-122.9237797,1968
173,1539,23-15213,2023-09-09 11:02:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.190715,-122.9449051,1969
167,1533,23-15219,2023-09-09 16:38:00+00:00,2023-09-10 16:50:29+00:00,NEW WESTMINSTER,BC,V3M 3J6,1900 Block 10TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.206677,-122.9498901,1970
160,1526,23-15222,2023-09-09 18:30:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.203895,-122.906557,1971
159,1525,23-15226,2023-09-09 22:14:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3M 1G8,100 Block AGNES ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2043572,-122.910615,1972
163,1529,23-15228,2023-09-09 22:55:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3M,500 Block FRONT ST,THEFT-OTHER OVER $5000,Theft,THEFT-OTHER OVER $5000,49.20084749999999,-122.9111911,1973
164,1530,23-15232,2023-09-09 23:51:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,1974
162,1528,23-15234,2023-09-10 00:21:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1975
158,1524,23-15236,2023-09-10 01:48:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433,1976
